state,year,epi_week,month,dry_season,weeks_into_dry_season,cases_lag1,cases_lag2,cases_lag4,cases_lag8,deaths_lag4,cases_roll4,cases_roll8,cases_roll4_trend,rain_lag4,rain_lag8,humidity_lag4,temp_lag4,is_edo,is_ondo,is_bauchi,is_high_risk,outbreak
Abia,2012,8,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,71.14,34.47,0,0,0,0,0
Abia,2012,9,3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,75.14,33.64,0,0,0,0,0
Abia,2012,10,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,0.0,79.86,31.59,0,0,0,0,0
Abia,2012,11,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,2.5,82.0,31.03,0,0,0,0,0
Abia,2012,12,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.9,84.57,30.16,0,0,0,0,0
Abia,2012,13,3,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,7.6,81.86,31.56,0,0,0,0,0
Abia,2012,14,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.3,82.0,31.83,0,0,0,0,0
Abia,2012,15,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,19.1,76.0,34.01,0,0,0,0,0
Abia,2012,16,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,33.3,72.86,35.09,0,0,0,0,0
Abia,2012,17,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,15.4,76.57,33.79,0,0,0,0,0
Abia,2012,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,21.0,82.43,32.2,0,0,0,0,0
Abia,2012,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,1.9,87.0,30.43,0,0,0,0,0
Abia,2012,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,2.8,86.71,30.57,0,0,0,0,0
Abia,2012,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,11.9,85.86,30.97,0,0,0,0,0
Abia,2012,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,52.7,86.57,30.59,0,0,0,0,0
Abia,2012,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,50.3,88.14,29.54,0,0,0,0,0
Abia,2012,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,47.9,86.29,29.89,0,0,0,0,0
Abia,2012,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,41.9,90.0,29.23,0,0,0,0,0
Abia,2012,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,44.0,90.86,28.46,0,0,0,0,0
Abia,2012,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,63.1,88.43,28.87,0,0,0,0,0
Abia,2012,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,50.7,93.43,26.94,0,0,0,0,0
Abia,2012,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,53.0,90.14,27.9,0,0,0,0,0
Abia,2012,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,51.0,90.14,27.7,0,0,0,0,0
Abia,2012,31,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,39.3,90.86,27.67,0,0,0,0,0
Abia,2012,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,74.7,89.86,27.83,0,0,0,0,0
Abia,2012,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,55.8,89.0,27.71,0,0,0,0,0
Abia,2012,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,52.7,89.71,27.47,0,0,0,0,0
Abia,2012,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.6,63.3,93.14,26.19,0,0,0,0,0
Abia,2012,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,50.8,85.0,27.91,0,0,0,0,0
Abia,2012,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,57.1,81.0,28.24,0,0,0,0,0
Abia,2012,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,43.9,90.29,27.57,0,0,0,0,0
Abia,2012,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,111.6,87.57,28.69,0,0,0,0,0
Abia,2012,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7,22.5,90.57,27.66,0,0,0,0,0
Abia,2012,41,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,10.0,88.29,27.96,0,0,0,0,0
Abia,2012,42,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,68.0,88.29,29.19,0,0,0,0,0
Abia,2012,43,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,62.0,89.0,28.37,0,0,0,0,0
Abia,2012,44,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,70.7,89.86,28.7,0,0,0,0,0
Abia,2012,45,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.4,51.0,90.57,29.09,0,0,0,0,0
Abia,2012,46,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.8,56.0,91.14,28.13,0,0,0,0,0
Abia,2012,47,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,47.0,90.57,28.74,0,0,0,0,0
Abia,2012,48,11,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,56.8,85.71,29.93,0,0,0,0,0
Abia,2012,49,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.7,68.4,91.57,28.89,0,0,0,0,0
Abia,2012,50,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,61.8,87.86,30.09,0,0,0,0,0
Abia,2012,51,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,58.3,87.57,30.01,0,0,0,0,0
Abia,2012,52,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,18.7,86.0,29.94,0,0,0,0,0
Abia,2013,1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,79.7,85.86,30.41,0,0,0,0,0
Abia,2013,2,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,25.6,81.14,31.36,0,0,0,0,0
Abia,2013,3,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,15.2,75.0,32.64,0,0,0,0,0
Abia,2013,4,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,69.29,33.64,0,0,0,0,0
Abia,2013,5,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.3,67.57,34.49,0,0,0,0,0
Abia,2013,6,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.3,64.14,34.77,0,0,0,0,0
Abia,2013,7,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.2,72.43,34.7,0,0,0,0,0
Abia,2013,8,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,82.0,32.16,0,0,0,0,0
Abia,2013,9,2,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,2.0,61.43,33.26,0,0,0,0,0
Abia,2013,10,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.2,69.29,35.74,0,0,0,0,0
Abia,2013,11,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,6.3,75.57,33.37,0,0,0,0,0
Abia,2013,12,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,24.7,77.86,33.21,0,0,0,0,0
Abia,2013,13,3,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,7.3,77.86,33.59,0,0,0,0,0
Abia,2013,14,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2,1.6,81.86,31.93,0,0,0,0,0
Abia,2013,15,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,10.3,81.43,32.9,0,0,0,0,0
Abia,2013,16,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.7,82.43,32.43,0,0,0,0,0
Abia,2013,17,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,14.5,84.29,31.4,0,0,0,0,0
Abia,2013,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,26.2,85.0,31.04,0,0,0,0,0
Abia,2013,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,13.7,85.71,31.21,0,0,0,0,0
Abia,2013,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,20.0,88.14,29.43,0,0,0,0,0
Abia,2013,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.2,40.1,88.86,30.41,0,0,0,0,0
Abia,2013,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,46.6,89.14,29.87,0,0,0,0,0
Abia,2013,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.2,52.6,89.14,30.57,0,0,0,0,0
Abia,2013,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,30.4,89.71,29.36,0,0,0,0,0
Abia,2013,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,53.2,87.29,29.91,0,0,0,0,0
Abia,2013,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.1,71.4,89.0,28.53,0,0,0,0,0
Abia,2013,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,75.2,89.57,28.47,0,0,0,0,0
Abia,2013,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,48.7,88.71,28.67,0,0,0,0,0
Abia,2013,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,39.8,90.14,28.11,0,0,0,0,0
Abia,2013,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,46.1,92.0,27.4,0,0,0,0,0
Abia,2013,31,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,55.3,90.57,27.57,0,0,0,0,0
Abia,2013,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.1,39.2,91.71,27.07,0,0,0,0,0
Abia,2013,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.2,88.71,28.0,0,0,0,0,0
Abia,2013,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,78.8,88.71,27.23,0,0,0,0,0
Abia,2013,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,62.0,83.86,28.1,0,0,0,0,0
Abia,2013,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,87.1,89.57,26.99,0,0,0,0,0
Abia,2013,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,51.0,80.57,27.4,0,0,0,0,0
Abia,2013,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8,36.1,91.0,26.84,0,0,0,0,0
Abia,2013,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4,21.1,91.71,27.03,0,0,0,0,0
Abia,2013,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,48.8,90.14,27.71,0,0,0,0,0
Abia,2013,41,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,8.3,90.43,27.96,0,0,0,0,0
Abia,2013,42,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,81.8,88.0,29.07,0,0,0,0,0
Abia,2013,43,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8,99.4,92.14,27.89,0,0,0,0,0
Abia,2013,44,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5,63.6,90.57,28.0,0,0,0,0,0
Abia,2013,45,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,60.5,90.71,28.61,0,0,0,0,0
Abia,2013,46,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.3,62.5,89.86,28.97,0,0,0,0,0
Abia,2013,47,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.9,99.8,88.86,29.69,0,0,0,0,0
Abia,2013,48,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,93.5,88.14,29.81,0,0,0,0,0
Abia,2013,49,12,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,55.0,86.0,30.36,0,0,0,0,0
Abia,2013,50,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,72.3,89.29,29.2,0,0,0,0,0
Abia,2013,51,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,46.9,90.0,28.93,0,0,0,0,0
Abia,2013,52,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,45.2,87.57,30.23,0,0,0,0,0
Abia,2014,1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,17.4,88.71,29.29,0,0,0,0,0
Abia,2014,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7,23.3,87.0,29.09,0,0,0,0,0
Abia,2014,3,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,67.29,31.61,0,0,0,0,0
Abia,2014,4,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,76.43,32.87,0,0,0,0,0
Abia,2014,5,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,36.8,72.0,33.17,0,0,0,0,0
Abia,2014,6,2,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,36.7,68.0,34.16,0,0,0,0,0
Abia,2014,7,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,70.86,34.49,0,0,0,0,0
Abia,2014,8,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,72.57,34.51,0,0,0,0,0
Abia,2014,9,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.2,82.0,31.69,0,0,0,0,0
Abia,2014,10,3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.4,72.43,34.21,0,0,0,0,0
Abia,2014,11,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.2,65.57,35.57,0,0,0,0,0
Abia,2014,12,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.4,68.57,36.11,0,0,0,0,0
Abia,2014,13,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,14.4,80.43,32.29,0,0,0,0,0
Abia,2014,14,4,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,1.7,86.29,31.44,0,0,0,0,0
Abia,2014,15,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.3,83.14,31.73,0,0,0,0,0
Abia,2014,16,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.6,81.14,31.86,0,0,0,0,0
Abia,2014,17,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,52.4,85.71,30.29,0,0,0,0,0
Abia,2014,18,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,53.8,85.14,30.97,0,0,0,0,0
Abia,2014,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.6,31.7,89.14,29.61,0,0,0,0,0
Abia,2014,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,10.4,85.71,31.27,0,0,0,0,0
Abia,2014,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,26.9,87.57,30.56,0,0,0,0,0
Abia,2014,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.9,89.14,29.94,0,0,0,0,0
Abia,2014,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,83.6,90.29,29.24,0,0,0,0,0
Abia,2014,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,27.1,88.86,29.56,0,0,0,0,0
Abia,2014,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,53.3,86.71,30.44,0,0,0,0,0
Abia,2014,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.1,50.0,89.86,29.19,0,0,0,0,0
Abia,2014,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,59.8,91.0,28.64,0,0,0,0,0
Abia,2014,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.6,53.1,90.57,28.1,0,0,0,0,0
Abia,2014,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,39.6,90.57,28.31,0,0,0,0,0
Abia,2014,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,54.1,90.29,28.24,0,0,0,0,0
Abia,2014,31,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.8,55.0,90.71,27.93,0,0,0,0,0
Abia,2014,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,53.6,85.86,29.06,0,0,0,0,0
Abia,2014,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,59.0,88.43,28.21,0,0,0,0,0
Abia,2014,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7,65.1,86.57,28.0,0,0,0,0,0
Abia,2014,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,75.8,89.14,27.5,0,0,0,0,0
Abia,2014,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,31.2,87.86,27.96,0,0,0,0,0
Abia,2014,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,41.1,81.57,28.99,0,0,0,0,0
Abia,2014,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.4,52.7,91.57,27.3,0,0,0,0,0
Abia,2014,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,38.7,90.29,27.43,0,0,0,0,0
Abia,2014,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3,61.0,90.71,27.29,0,0,0,0,0
Abia,2014,41,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.6,22.5,91.71,27.56,0,0,0,0,0
Abia,2014,42,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,88.4,91.86,27.5,0,0,0,0,0
Abia,2014,43,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,81.0,91.0,27.19,0,0,0,0,0
Abia,2014,44,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.9,57.3,89.43,28.77,0,0,0,0,0
Abia,2014,45,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.6,133.6,90.43,28.44,0,0,0,0,0
Abia,2014,46,11,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,68.9,90.57,29.11,0,0,0,0,0
Abia,2014,47,11,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,59.0,89.57,29.26,0,0,0,0,0
Abia,2014,48,11,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.3,68.9,89.43,29.34,0,0,0,0,0
Abia,2014,49,12,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.3,69.6,89.0,29.23,0,0,0,0,0
Abia,2014,50,12,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,96.0,89.43,28.8,0,0,0,0,0
Abia,2014,51,12,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,49.8,87.14,29.69,0,0,0,0,0
Abia,2014,52,12,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,43.3,81.29,31.06,0,0,0,0,0
Abia,2015,1,1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,127.3,80.57,31.43,0,0,0,0,0
Abia,2015,2,1,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,32.1,80.57,31.39,0,0,0,0,0
Abia,2015,3,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,72.0,33.53,0,0,0,0,0
Abia,2015,4,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,66.43,34.24,0,0,0,0,0
Abia,2015,5,1,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,59.43,34.24,0,0,0,0,0
Abia,2015,6,2,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,35.71,34.5,0,0,0,0,0
Abia,2015,7,2,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.57,35.3,0,0,0,0,0
Abia,2015,8,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,69.43,34.76,0,0,0,0,0
Abia,2015,9,2,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.8,73.43,33.76,0,0,0,0,0
Abia,2015,10,3,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,73.43,34.56,0,0,0,0,0
Abia,2015,11,3,1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,71.86,35.0,0,0,0,0,0
Abia,2015,12,3,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,4.3,81.14,32.37,0,0,0,0,0
Abia,2015,13,3,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,3.6,83.71,31.23,0,0,0,0,0
Abia,2015,14,4,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,10.6,75.86,33.3,0,0,0,0,0
Abia,2015,15,4,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,1.8,79.86,32.86,0,0,0,0,0
Abia,2015,16,4,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.1,41.4,82.29,31.67,0,0,0,0,0
Abia,2015,17,4,1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1,18.2,86.43,30.57,0,0,0,0,0
Abia,2015,18,4,1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1,6.1,83.14,31.57,0,0,0,0,0
Abia,2015,19,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,14.9,85.0,30.81,0,0,0,0,0
Abia,2015,20,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,29.1,77.71,33.04,0,0,0,0,0
Abia,2015,21,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,74.1,81.86,32.46,0,0,0,0,0
Abia,2015,22,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,33.1,81.57,32.13,0,0,0,0,0
Abia,2015,23,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,34.3,81.43,32.06,0,0,0,0,0
Abia,2015,24,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,3.5,89.86,29.97,0,0,0,0,0
Abia,2015,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.8,19.2,90.0,29.34,0,0,0,0,0
Abia,2015,26,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,19.8,89.0,29.26,0,0,0,0,0
Abia,2015,27,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,10.6,89.57,28.2,0,0,0,0,0
Abia,2015,28,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,79.5,88.71,28.5,0,0,0,0,0
Abia,2015,29,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,109.8,88.71,28.07,0,0,0,0,0
Abia,2015,30,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.2,44.6,90.71,27.9,0,0,0,0,0
Abia,2015,31,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,44.4,90.71,27.46,0,0,0,0,0
Abia,2015,32,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,55.3,89.57,28.26,0,0,0,0,0
Abia,2015,33,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.6,64.6,86.71,28.51,0,0,0,0,0
Abia,2015,34,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,54.2,88.71,27.33,0,0,0,0,0
Abia,2015,35,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,77.0,86.43,27.26,0,0,0,0,0
Abia,2015,36,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,54.0,87.29,28.54,0,0,0,0,0
Abia,2015,37,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,34.6,90.0,27.84,0,0,0,0,0
Abia,2015,38,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.4,51.4,90.71,27.91,0,0,0,0,0
Abia,2015,39,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.2,30.6,90.43,27.89,0,0,0,0,0
Abia,2015,40,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.2,59.8,91.57,28.07,0,0,0,0,0
